"mes_id","geo_id","cat_id","cat_name","cat_lbl","lvl_name","lvl_id","smooth"
736,6,142,"National x Percentile x Age","PercentileId","Percentile",45,0
736,6,143,"National x Percentile x Gender","GenderId","Gender",4,0
736,6,143,"National x Percentile x Gender","PercentileId","Percentile",45,0
736,6,185,"National x Percentile x Age x Gender","AgeBandId","Age Group",3,0
736,6,185,"National x Percentile x Age x Gender","GenderId","Gender",4,0
736,6,185,"National x Percentile x Age x Gender","PercentileId","Percentile",45,0
737,6,141,"National x Percentile","PercentileId","Percentile",45,0
737,6,142,"National x Percentile x Age","AgeBandId","Age Group",3,0
737,6,142,"National x Percentile x Age","PercentileId","Percentile",45,0
737,6,143,"National x Percentile x Gender","GenderId","Gender",4,0
737,6,143,"National x Percentile x Gender","PercentileId","Percentile",45,0
737,6,185,"National x Percentile x Age x Gender","AgeBandId","Age Group",3,0
737,6,185,"National x Percentile x Age x Gender","GenderId","Gender",4,0
737,6,185,"National x Percentile x Age x Gender","PercentileId","Percentile",45,0
738,6,141,"National x Percentile","PercentileId","Percentile",45,0
738,6,142,"National x Percentile x Age","AgeBandId","Age Group",3,0
738,6,142,"National x Percentile x Age","PercentileId","Percentile",45,0
738,6,143,"National x Percentile x Gender","GenderId","Gender",4,0
738,6,143,"National x Percentile x Gender","PercentileId","Percentile",45,0
738,6,185,"National x Percentile x Age x Gender","AgeBandId","Age Group",3,0
738,6,185,"National x Percentile x Age x Gender","GenderId","Gender",4,0
738,6,185,"National x Percentile x Age x Gender","PercentileId","Percentile",45,0
739,6,141,"National x Percentile","PercentileId","Percentile",45,0
739,6,142,"National x Percentile x Age","AgeBandId","Age Group",3,0
739,6,142,"National x Percentile x Age","PercentileId","Percentile",45,0
739,6,143,"National x Percentile x Gender","GenderId","Gender",4,0
739,6,143,"National x Percentile x Gender","PercentileId","Percentile",45,0
739,6,185,"National x Percentile x Age x Gender","AgeBandId","Age Group",3,0
739,6,185,"National x Percentile x Age x Gender","GenderId","Gender",4,0
739,6,185,"National x Percentile x Age x Gender","PercentileId","Percentile",45,0
740,6,141,"National x Percentile","PercentileId","Percentile",45,0
740,6,142,"National x Percentile x Age","AgeBandId","Age Group",3,0
740,6,142,"National x Percentile x Age","PercentileId","Percentile",45,0
740,6,143,"National x Percentile x Gender","GenderId","Gender",4,0
740,6,143,"National x Percentile x Gender","PercentileId","Percentile",45,0
740,6,185,"National x Percentile x Age x Gender","AgeBandId","Age Group",3,0
740,6,185,"National x Percentile x Age x Gender","GenderId","Gender",4,0
740,6,185,"National x Percentile x Age x Gender","PercentileId","Percentile",45,0
741,6,145,"National x Percentile x Creatinine Corrected","CreatinineCorrectedId","Creatinine Corrected",18,0
741,6,145,"National x Percentile x Creatinine Corrected","PercentileId","Percentile",45,0
741,6,146,"National x Percentile x Creatinine Corrected x Age","AgeBandId","Age Group",3,0
741,6,146,"National x Percentile x Creatinine Corrected x Age","CreatinineCorrectedId","Creatinine Corrected",18,0
741,6,146,"National x Percentile x Creatinine Corrected x Age","PercentileId","Percentile",45,0
741,6,147,"National x Percentile x Creatinine Corrected x Gender","GenderId","Gender",4,0
741,6,147,"National x Percentile x Creatinine Corrected x Gender","CreatinineCorrectedId","Creatinine Corrected",18,0
741,6,147,"National x Percentile x Creatinine Corrected x Gender","PercentileId","Percentile",45,0
741,6,187,"National x Percentile x Age x Gender x Creatinine Corrected","AgeBandId","Age Group",3,0
741,6,187,"National x Percentile x Age x Gender x Creatinine Corrected","GenderId","Gender",4,0
741,6,187,"National x Percentile x Age x Gender x Creatinine Corrected","CreatinineCorrectedId","Creatinine Corrected",18,0
741,6,187,"National x Percentile x Age x Gender x Creatinine Corrected","PercentileId","Percentile",45,0
742,2,2185,"State x County x Test Type","TestMethodTypeId","Test Type",1059,0
742,2,2186,"State x County x Building Purpose","BuildingPurposeId","Building Purpose",1060,0
742,2,2198,"State x County x Building Purpose x Test Type","TestMethodTypeId","Test Type",1059,0
742,2,2198,"State x County x Building Purpose x Test Type","BuildingPurposeId","Building Purpose",1060,0
743,2,2189,"State x County x Concentration Level","RadonCutpointId","Concentration Level",1061,0
744,2,2189,"State x County x Concentration Level","RadonCutpointId","Concentration Level",1061,0
745,2,2189,"State x County x Concentration Level","RadonCutpointId","Concentration Level",1061,0
746,2,2189,"State x County x Concentration Level","RadonCutpointId","Concentration Level",1061,0
747,2,2186,"State x County x Building Purpose","BuildingPurposeId","Building Purpose",1060,0
748,2,2186,"State x County x Building Purpose","BuildingPurposeId","Building Purpose",1060,0
751,1,4,"State x Gender","GenderId","Gender",4,0
751,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
751,1,43,"State x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
751,1,43,"State x Gender x Race/Ethnicity","GenderId","Gender",4,0
752,1,4,"State x Gender","GenderId","Gender",4,0
752,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
752,1,43,"State x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
752,1,43,"State x Gender x Race/Ethnicity","GenderId","Gender",4,0
753,1,4,"State x Gender","GenderId","Gender",4,0
753,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
753,1,43,"State x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
753,1,43,"State x Gender x Race/Ethnicity","GenderId","Gender",4,0
753,2,10,"State x County x Gender","GenderId","Gender",4,0
753,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
754,1,4,"State x Gender","GenderId","Gender",4,0
754,1,8,"State x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
754,1,43,"State x Gender x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,0
754,1,43,"State x Gender x Race/Ethnicity","GenderId","Gender",4,0
754,2,10,"State x County x Gender","GenderId","Gender",4,1
754,2,13,"State x County x Race/Ethnicity","RaceEthnicityId","Race/Ethnicity",2,1
765,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
765,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
766,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
766,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
767,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
767,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
768,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
768,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
769,2,102,"State x County x MCL","PMDisplayId","Maximum Contaminant Level",29,0
770,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
770,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
771,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
771,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
772,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
772,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
773,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
773,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
774,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
774,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
775,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
775,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
776,2,102,"State x County x MCL","PMDisplayId","Maximum Contaminant Level",29,0
777,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
777,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
778,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
778,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
779,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
779,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
780,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
780,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
781,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
781,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
782,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
782,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
783,2,102,"State x County x MCL","PMDisplayId","Maximum Contaminant Level",29,0
784,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
784,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
785,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
785,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
786,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
786,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
787,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
787,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
788,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
788,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
789,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
789,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
790,2,102,"State x County x MCL","PMDisplayId","Maximum Contaminant Level",29,0
791,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
791,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
792,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
792,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
793,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
793,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
794,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
794,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
795,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
795,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
796,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
796,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
797,2,102,"State x County x MCL","PMDisplayId","Maximum Contaminant Level",29,0
798,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
798,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
799,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
799,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
800,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
800,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
801,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
801,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
802,2,102,"State x County x MCL","PMDisplayId","Maximum Contaminant Level",29,0
803,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
803,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
804,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
804,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
805,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
805,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
806,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
806,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
807,2,102,"State x County x MCL","PMDisplayId","Maximum Contaminant Level",29,0
808,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
808,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
809,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
809,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
810,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
810,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
811,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
811,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
812,2,102,"State x County x MCL","PMDisplayId","Maximum Contaminant Level",29,0
813,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
813,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
814,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
814,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
815,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
815,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
816,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
816,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
817,2,102,"State x County x MCL","PMDisplayId","Maximum Contaminant Level",29,0
818,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
818,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
819,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
819,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
820,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
820,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
821,1,2209,"State x Concentration","CutpointId","Concentration",1064,0
821,2,2210,"State x County x Concentration","CutpointId","Concentration",1064,0
822,2,102,"State x County x MCL","PMDisplayId","Maximum Contaminant Level",29,0
823,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
823,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
823,6,2201,"National X Analyte X Percentile X Creatinine Corrected","CreatinineCorrectedId","Creatinine Corrected",18,0
823,6,2201,"National X Analyte X Percentile X Creatinine Corrected","PercentileId","Percentile",45,0
823,6,2201,"National X Analyte X Percentile X Creatinine Corrected","AnalyteId","Analyte",1065,0
823,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
823,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
823,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
823,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","CreatinineCorrectedId","Creatinine Corrected",18,0
823,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","PercentileId","Percentile",45,0
823,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","AnalyteId","Analyte",1065,0
823,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","DemographicId","Demographic",1066,0
824,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
824,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
824,6,2201,"National X Analyte X Percentile X Creatinine Corrected","CreatinineCorrectedId","Creatinine Corrected",18,0
824,6,2201,"National X Analyte X Percentile X Creatinine Corrected","PercentileId","Percentile",45,0
824,6,2201,"National X Analyte X Percentile X Creatinine Corrected","AnalyteId","Analyte",1065,0
824,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
824,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
824,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
824,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","CreatinineCorrectedId","Creatinine Corrected",18,0
824,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","PercentileId","Percentile",45,0
824,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","AnalyteId","Analyte",1065,0
824,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","DemographicId","Demographic",1066,0
825,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
825,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
825,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
825,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
825,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
826,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
826,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
826,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
826,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
826,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
827,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
827,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
827,6,2201,"National X Analyte X Percentile X Creatinine Corrected","CreatinineCorrectedId","Creatinine Corrected",18,0
827,6,2201,"National X Analyte X Percentile X Creatinine Corrected","PercentileId","Percentile",45,0
827,6,2201,"National X Analyte X Percentile X Creatinine Corrected","AnalyteId","Analyte",1065,0
827,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
827,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
827,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
827,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","CreatinineCorrectedId","Creatinine Corrected",18,0
827,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","PercentileId","Percentile",45,0
827,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","AnalyteId","Analyte",1065,0
827,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","DemographicId","Demographic",1066,0
828,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
828,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
828,6,2201,"National X Analyte X Percentile X Creatinine Corrected","CreatinineCorrectedId","Creatinine Corrected",18,0
828,6,2201,"National X Analyte X Percentile X Creatinine Corrected","PercentileId","Percentile",45,0
828,6,2201,"National X Analyte X Percentile X Creatinine Corrected","AnalyteId","Analyte",1065,0
828,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
828,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
828,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
828,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","CreatinineCorrectedId","Creatinine Corrected",18,0
828,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","PercentileId","Percentile",45,0
828,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","AnalyteId","Analyte",1065,0
828,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","DemographicId","Demographic",1066,0
829,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
829,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
829,6,2201,"National X Analyte X Percentile X Creatinine Corrected","CreatinineCorrectedId","Creatinine Corrected",18,0
829,6,2201,"National X Analyte X Percentile X Creatinine Corrected","PercentileId","Percentile",45,0
829,6,2201,"National X Analyte X Percentile X Creatinine Corrected","AnalyteId","Analyte",1065,0
829,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
829,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
829,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
829,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","CreatinineCorrectedId","Creatinine Corrected",18,0
829,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","PercentileId","Percentile",45,0
829,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","AnalyteId","Analyte",1065,0
829,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","DemographicId","Demographic",1066,0
830,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
830,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
830,6,2201,"National X Analyte X Percentile X Creatinine Corrected","CreatinineCorrectedId","Creatinine Corrected",18,0
830,6,2201,"National X Analyte X Percentile X Creatinine Corrected","PercentileId","Percentile",45,0
830,6,2201,"National X Analyte X Percentile X Creatinine Corrected","AnalyteId","Analyte",1065,0
830,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
830,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
830,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
830,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","CreatinineCorrectedId","Creatinine Corrected",18,0
830,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","PercentileId","Percentile",45,0
830,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","AnalyteId","Analyte",1065,0
830,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","DemographicId","Demographic",1066,0
831,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
831,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
831,6,2201,"National X Analyte X Percentile X Creatinine Corrected","CreatinineCorrectedId","Creatinine Corrected",18,0
831,6,2201,"National X Analyte X Percentile X Creatinine Corrected","PercentileId","Percentile",45,0
831,6,2201,"National X Analyte X Percentile X Creatinine Corrected","AnalyteId","Analyte",1065,0
831,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
831,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
831,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
831,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","CreatinineCorrectedId","Creatinine Corrected",18,0
831,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","PercentileId","Percentile",45,0
831,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","AnalyteId","Analyte",1065,0
831,6,2206,"National X Analyte X Percentile X Creatinine Corrected X Demographics","DemographicId","Demographic",1066,0
832,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
832,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
832,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
832,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
832,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
833,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
833,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
833,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
833,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
833,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
834,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
834,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
834,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
834,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
834,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
835,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
835,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
835,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
835,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
835,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
836,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
836,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
836,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
836,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
836,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
837,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
837,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
837,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
837,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
837,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
838,6,2199,"National X Analyte X Percentile","PercentileId","Percentile",45,0
838,6,2199,"National X Analyte X Percentile","AnalyteId","Analyte",1065,0
838,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
838,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
838,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
839,1,2217,"State x Crash Type","PMDisplayId","Crash Type",1067,0
839,2,2218,"State x County x Crash Type","PMDisplayId","Crash Type",1067,0
840,1,2217,"State x Crash Type","PMDisplayId","Crash Type",1067,0
840,2,2218,"State x County x Crash Type","PMDisplayId","Crash Type",1067,0
856,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
856,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
856,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
857,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
857,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
857,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
858,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
858,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
858,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
859,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
859,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
859,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
860,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
860,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
860,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
861,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
861,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
861,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
862,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
862,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
862,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
863,6,2205,"National X Analyte X Percentile X Demographics","PercentileId","Percentile",45,0
863,6,2205,"National X Analyte X Percentile X Demographics","AnalyteId","Analyte",1065,0
863,6,2205,"National X Analyte X Percentile X Demographics","DemographicId","Demographic",1066,0
866,2,2189,"State x County x Concentration Level","RadonCutpointId","Concentration Level",1061,0
867,2,2189,"State x County x Concentration Level","RadonCutpointId","Concentration Level",1061,0
868,2,2189,"State x County x Concentration Level","RadonCutpointId","Concentration Level",1061,0
869,2,2189,"State x County x Concentration Level","RadonCutpointId","Concentration Level",1061,0
872,2,2218,"State x County x Crash Type","PMDisplayId","Crash Type",1067,0
875,7,138,"State x Census Tract x Age","AgeBandId","Age Group",3,0
927,2,2238,"State x County x State-Issued","StateCountyIssuedId","Stay-at-Home Order Type",1074,0
29,1,1,"State",NA,NA,NA,0
29,2,2,"State x County",NA,NA,NA,0
30,1,1,"State",NA,NA,NA,0
30,2,2,"State x County",NA,NA,NA,1
35,1,1,"State",NA,NA,NA,0
35,2,2,"State x County",NA,NA,NA,0
36,1,1,"State",NA,NA,NA,0
36,2,2,"State x County",NA,NA,NA,1
45,1,1,"State",NA,NA,NA,0
45,2,2,"State x County",NA,NA,NA,0
46,1,1,"State",NA,NA,NA,0
46,2,2,"State x County",NA,NA,NA,1
47,1,1,"State",NA,NA,NA,0
48,1,1,"State",NA,NA,NA,0
49,1,1,"State",NA,NA,NA,0
50,1,1,"State",NA,NA,NA,0
55,1,1,"State",NA,NA,NA,0
56,1,1,"State",NA,NA,NA,0
57,1,1,"State",NA,NA,NA,0
58,1,1,"State",NA,NA,NA,0
59,1,1,"State",NA,NA,NA,0
